gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	acceptedNameUsage	acceptedNameUsageID	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	basisOfRecord	bed	behavior	catalogNumber	class	collectionCode	collectionID	continent	coordinatePrecision	coordinateUncertaintyInMeters	country	countryCode	county	dataGeneralizations	datasetID	datasetName	dateIdentified	day	decimalLatitude	decimalLongitude	disposition	dynamicProperties	earliestAgeOrLowestStage	earliestEonOrLowestEonothem	earliestEpochOrLowestSeries	earliestEraOrLowestErathem	earliestPeriodOrLowestSystem	endDayOfYear	establishmentMeans	eventDate	eventID	eventRemarks	eventTime	family	fieldNotes	fieldNumber	footprintSRS	footprintSpatialFit	footprintWKT	formation	genus	geodeticDatum	geologicalContextID	georeferencedDate	georeferenceProtocol	georeferenceRemarks	georeferenceSources	georeferenceVerificationStatus	georeferencedBy	group	habitat	higherClassification	higherGeography	higherGeographyID	highestBiostratigraphicZone	identificationID	identificationQualifier	identificationReferences	identificationRemarks	identificationVerificationStatus	identifiedBy	individualCount	individualID	informationWithheld	infraspecificEpithet	institutionCode	institutionID	island	islandGroup	kingdom	latestAgeOrHighestStage	latestEonOrHighestEonothem	latestEpochOrHighestSeries	latestEraOrHighestErathem	latestPeriodOrHighestSystem	lifeStage	lithostratigraphicTerms	locality	locationAccordingTo	locationID	locationRemarks	lowestBiostratigraphicZone	materialSampleID	maximumDepthInMeters	maximumDistanceAboveSurfaceInMeters	maximumElevationInMeters	member	minimumDepthInMeters	minimumDistanceAboveSurfaceInMeters	minimumElevationInMeters	month	municipality	nameAccordingTo	nameAccordingToID	namePublishedIn	namePublishedInID	namePublishedInYear	nomenclaturalCode	nomenclaturalStatus	occurrenceDetails	occurrenceID	occurrenceRemarks	occurrenceStatus	order	originalNameUsage	originalNameUsageID	otherCatalogNumbers	ownerInstitutionCode	parentNameUsage	parentNameUsageID	phylum	pointRadiusSpatialFit	preparations	previousIdentifications	recordNumber	recordedBy	reproductiveCondition	samplingEffort	samplingProtocol	scientificName	scientificNameAuthorship	scientificNameID	sex	specificEpithet	startDayOfYear	stateProvince	subgenus	taxonConceptID	taxonID	taxonRank	taxonRemarks	taxonomicStatus	typeStatus	verbatimCoordinateSystem	verbatimCoordinates	verbatimDepth	verbatimElevation	verbatimEventDate	verbatimLatitude	verbatimLocality	verbatimLongitude	verbatimSRS	verbatimTaxonRank	vernacularName	waterBody	year
1019864272									Epipterygium wrightii (UBC B17749)																	48424									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=309406&ass_num=B17749				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B17749		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-10-12											Epipterygium										on steep rock wall														wrightii	University of British Columbia				Plantae								middle slopes of el toro, sierra de luquillo																				ICBN			48424	examined by j.shaw, 1983						University of British Columbia					dried		4338	W.C. Steere				Epipterygium wrightii				wrightii						species								1939 Oct 12	?n		?w					
1019864283									Epipterygium wrightii (UBC B17751)																	48421									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=309403&ass_num=B17751				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B17751		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1913-03-14											Epipterygium										on crumbling rocks in ravine														wrightii	University of British Columbia				Plantae								alto de la bandera, near adjuntas																				ICBN			48421	examined by j.shaw, 1983						University of British Columbia					dried		2196	E.G. Britton				Epipterygium wrightii				wrightii						species								1913 Mar 14	?n		?w					
1019864884									Fissidens asplenioides (UBC B37695)																	49250									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=310232&ass_num=B37695				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B37695		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1940-01-18											Fissidens										on steep clay bank along trail										A.L. H.				asplenioides	University of British Columbia				Plantae								rio dona juana, toro negro purhase unit n. of viclalba																				ICBN			49250							University of British Columbia					dried		6031	W.C. Steere				Fissidens asplenioides Hedw.	Hedw.			asplenioides						species								1940 Jan 18	?n		?w					
1019865267									Fissidens elegans (UBC B38172)																	49700									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=310682&ass_num=B38172				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B38172		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-11-11											Fissidens										on roadside bank of red clay										A.J. H.				elegans	University of British Columbia				Plantae								just e. of aguas buenas, road to caguas, about km 6.5																				ICBN			49700							University of British Columbia					dried		4872	W.C. Steere				Fissidens elegans				elegans						species								1939 Nov 11	?n		?w					
1019910606									Bazzania stolonifera (UBC B156239)																	135557									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=396539&ass_num=B156239				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B156239		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1940-01-09											Bazzania										on sierra palm														stolonifera	University of British Columbia				Plantae								near summit of west peak, el duque range																				ICBN			135557							University of British Columbia					dried		5939	W.C. Steere				Bazzania stolonifera				stolonifera		Sierra De Luquillo				species								1940 Jan 09	?n		?w					
1019875464									Dicranella hilariana (UBC B56876)																	65486									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326468&ass_num=B56876				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B56876		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1899-01-09											Dicranella										on soft sandstone														hilariana	University of British Columbia				Plantae								santurce																				ICBN			65486							University of British Columbia					dried		27	A.A. Heller				Dicranella hilariana (Montagne) Mitt.	(Montagne) Mitt.			hilariana						species								1899 Jan 09	?n		?w					
1019875444									Dicranella hilariana (UBC B56875)																	65485									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326467&ass_num=B56875				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B56875		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1914-02-18/22											Dicranella										roadside banks														hilariana	University of British Columbia				Plantae								?																				ICBN			65485							University of British Columbia					dried		s.n.	E.G. Britton				Dicranella hilariana (Montagne) Mitt.	(Montagne) Mitt.			hilariana						species								1914 Feb 18-22	?n		?w					
1019875456									Dicranella hilariana (UBC B56873)																	65483									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326465&ass_num=B56873				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B56873		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1914-02-18/27											Dicranella										roadside banks														hilariana	University of British Columbia				Plantae								?																				ICBN			65483							University of British Columbia					dried		s.n.	E.G. Britton				Dicranella hilariana (Montagne) Mitt.	(Montagne) Mitt.			hilariana						species								1914 Feb 18-27	?n		?w					
1019875473									Dicranella hilariana (UBC B56869)																	65479									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326461&ass_num=B56869				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B56869		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-10-06											Dicranella										on steep claybank										W.C. Steere				hilariana	University of British Columbia				Plantae								mt. britton, sierra de luquillo																				ICBN			65479							University of British Columbia					dried		4204	W.C. Steere				Dicranella hilariana (Montagne) Mitt.	(Montagne) Mitt.			hilariana						species								1939 Oct 06	?n		?w					
1019875488									Dicranella hilariana (UBC B56872)																	65482									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326464&ass_num=B56872				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B56872		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1914-02-18/27											Dicranella										roadside banks														hilariana	University of British Columbia				Plantae								mayaguez																				ICBN			65482							University of British Columbia					dried		1893	E.G. Britton				Dicranella hilariana (Montagne) Mitt.	(Montagne) Mitt.			hilariana						species								1914 Feb 18-27	?n		?w					
1019875495									Dicranella hilariana (UBC B56870)																	65480									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326462&ass_num=B56870				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B56870		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1940-02-09											Dicranella																								hilariana	University of British Columbia				Plantae								at edge of mameyes - rio blanco road, km 16.3 , s. of pass, sierra de luquillo																				ICBN			65480							University of British Columbia					dried		6432	W.C. Steere				Dicranella hilariana (Montagne) Mitt.	(Montagne) Mitt.			hilariana						species								1940 Feb 09	?n		?w					
1019875467									Dicranella hilariana (UBC B56882)																	65492									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326474&ass_num=B56882				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B56882		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1937-09											Dicranella																								hilariana	University of British Columbia				Plantae								camp dona juana. tono negro unit, caribbean national forest, nw of villalba																				ICBN			65492							University of British Columbia					dried		s.n.	R.H. Moore				Dicranella hilariana (Montagne) Mitt.	(Montagne) Mitt.			hilariana						species							853-914 m	1937 Sep	?n		?w					
1019875479									Dicranella hilariana (UBC B56879)																	65489									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326471&ass_num=B56879				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B56879		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1927-02-08											Dicranella																								hilariana	University of British Columbia				Plantae								between corozaland morovis near cibuco																				ICBN			65489							University of British Columbia					dried		8797	N.L. Britton; E.G. Britton				Dicranella hilariana (Montagne) Mitt.	(Montagne) Mitt.			hilariana						species								1927 Feb 08	?n		?w					
1019875486									Dicranella hilariana (UBC B56880)																	65490									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326472&ass_num=B56880				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B56880		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1937-09											Dicranella																								hilariana	University of British Columbia				Plantae								camp dona juana. tono negro unit, caribbean national forest, nw of villalba																				ICBN			65490							University of British Columbia					dried		s.n.	R.H. Moore				Dicranella hilariana (Montagne) Mitt.	(Montagne) Mitt.			hilariana						species							853 m	1937 Sep	?n		?w					
1019875483									Dicranella hilariana (UBC B56868)																	65478									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326460&ass_num=B56868				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B56868		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1925-07-29											Dicranella																								hilariana	University of British Columbia				Plantae								upper valley of the bayauron? r. on las chomras?																				ICBN			65478							University of British Columbia					dried		8174	?				Dicranella hilariana (Montagne) Mitt.	(Montagne) Mitt.			hilariana						species								1925 Jul 29	?n		?w					
1019875489									Dicranella hilariana (UBC B56871)																	65481									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326463&ass_num=B56871				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B56871		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1913-04-03											Dicranella										clay banks														hilariana	University of British Columbia				Plantae								maricao to monte alegrillo																				ICBN			65481							University of British Columbia					dried		2639	E.G. Britton				Dicranella hilariana (Montagne) Mitt.	(Montagne) Mitt.			hilariana						species							500-900 m	1913 Apr 03	?n		?w					
1019875499									Dicranella hilariana (UBC B56878)																	65488									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326470&ass_num=B56878				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B56878		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1923-03-28											Dicranella										on mt. banks - roadside														hilariana	University of British Columbia				Plantae								western end of laguna tortuguero																				ICBN			65488							University of British Columbia					dried		7883	N.L. Britton; E.G. Britton				Dicranella hilariana (Montagne) Mitt.	(Montagne) Mitt.			hilariana						species								1923 Mar 28	?n		?w					
1019875532									Dicranella hilariana (UBC B56877)																	65487									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326469&ass_num=B56877				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B56877		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1923-03-07											Dicranella																								hilariana	University of British Columbia				Plantae								rio padillo																				ICBN			65487							University of British Columbia					dried		7843	N.L. Britton; E.G. Britton				Dicranella hilariana (Montagne) Mitt.	(Montagne) Mitt.			hilariana						species								1923 Mar 07	?n		?w					
1019875993									Dicranella subinclinata (UBC B57382)																	66342									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=327324&ass_num=B57382				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B57382		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-12-01											Dicranella										on moist roadside cliff.														subinclinata	University of British Columbia				Plantae								just s. of utuado, road to adjuntas																				ICBN			66342							University of British Columbia					dried		5077	William C. Steere				Dicranella subinclinata				subinclinata						species								1939 Dec 01	?n		?w					
1019876005									Dicranella subinclinata (UBC B57379)																	66339									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=327321&ass_num=B57379				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B57379		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-04-23											Dicranella																								subinclinata	University of British Columbia				Plantae								barrio de rio cana, caguas																				ICBN			66339							University of British Columbia					dried		23	Maria Masters				Dicranella subinclinata				subinclinata						species								1939 Apr 23	?n		?w					
1019875995									Dicranella sphaerocarpa (UBC B57370)																	66332									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=327314&ass_num=B57370				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B57370		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1940-01-18											Dicranella										on clay														sphaerocarpa	University of British Columbia				Plantae								n. of rio dona juana, cordillera central, n. of villalba																				ICBN			66332	=microdus sphaerocarpus						University of British Columbia					dried		6017	William Campbell Steere				Dicranella sphaerocarpa				sphaerocarpa						species								1940 Jan 18	?n		?w					
1019876020									Dicranella subinclinata (UBC B57380)																	66340									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=327322&ass_num=B57380				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B57380		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-10-20											Dicranella										on bank of rotten stone														subinclinata	University of British Columbia				Plantae								la mina area, sierra de luquillo																				ICBN			66340							University of British Columbia					dried		4457	William C. Steere				Dicranella subinclinata				subinclinata						species								1939 Oct 20	?n		?w					
1019876019									Dicranella subinclinata (UBC B57383)																	66343									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=327325&ass_num=B57383				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B57383		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1940-01-18											Dicranella										on clay bank														subinclinata	University of British Columbia				Plantae								ridge n. of rio dona juana, cordillera central, n. of villalba																				ICBN			66343							University of British Columbia					dried		6016	William C. Steere				Dicranella subinclinata				subinclinata						species								1940 Jan 18	?n		?w					
1019876051									Dicranella subinclinata (UBC B57381)																	66341									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=327323&ass_num=B57381				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B57381		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-10-20											Dicranella										on steep roadside bank.														subinclinata	University of British Columbia				Plantae								km 15.7, mameyes-rio blanco road, sierra de luquillo																				ICBN			66341							University of British Columbia					dried		4458	William C. Steere				Dicranella subinclinata				subinclinata						species								1939 Oct 20	?n		?w					
1019875980									Dicranella subinclinata (UBC B57378)																	66338									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=327320&ass_num=B57378				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B57378		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1925-03-19											Dicranella										roadside bank														subinclinata	University of British Columbia				Plantae								near conzal																				ICBN			66338							University of British Columbia					dried		8439	E.G. Britton				Dicranella subinclinata				subinclinata						species								1925 Mar 19	?n		?w					
1019876027									Dicranella sphaerocarpa (UBC B57371)																	66333									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=327315&ass_num=B57371				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B57371		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1923-02-04-11											Dicranella																								sphaerocarpa	University of British Columbia				Plantae								indiera baja, north of yauco																				ICBN			66333	=microdus sphaerocarpus						University of British Columbia					dried		7394	N.L. Britton; E.G. Britton				Dicranella sphaerocarpa				sphaerocarpa						species							800,900m	1923 Feb 04 11	?n		?w					
1019875507									Dicranella hilariana (UBC B56881)																	65491									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=326473&ass_num=B56881				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B56881		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1937-09											Dicranella																								hilariana	University of British Columbia				Plantae								camp dona juana. tono negro unit, caribbean national forest, nw of villalba																				ICBN			65491							University of British Columbia					dried		s.n.	R.H. Moore				Dicranella hilariana (Montagne) Mitt.	(Montagne) Mitt.			hilariana						species							853-914 m	1937 Sep	?n		?w					
1019877969									Herbertus juniperina (UBC B62934)																	69493									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=330475&ass_num=B62934				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B62934		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1940-02-17											Herbertus										on trees														juniperina	University of British Columbia				Plantae								trail to cc camp, rio blaneo to headquarters of sapiritu santo, sierra de luqillo																				ICBN			69493							University of British Columbia					dried		549	M. Harvey				Herbertus juniperina				juniperina						species								1940 Feb 17	?n		?w					
1019870123									Campylopus filifolius (UBC B46988)																	57947									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=318929&ass_num=B46988				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B46988		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1913-04-03											Campylopus										clay banks														filifolius	University of British Columbia				Plantae								maricao to monte alegrillo																				ICBN			57947							University of British Columbia					dried		s.n.	E.G. Britton				Campylopus filifolius				filifolius						species							500-900 m	1913 Apr 03	?n		?w					
1019870573									Campylopus praealtus (UBC B47992)																	58440									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=319422&ass_num=B47992				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B47992		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1940-02-17											Campylopus										shady soil														praealtus	University of British Columbia				Plantae								along trail from el toro fromm ccc camp																				ICBN			58440							University of British Columbia					dried		539	M.A. Harvey				Campylopus praealtus				praealtus						species								1940 Feb 17	?n		?w					
1019870588									Campylopus praealtus (UBC B47989)																	58437									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=319419&ass_num=B47989				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B47989		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-10-12											Campylopus										on the ground, swampy mountain sides														praealtus	University of British Columbia				Plantae								el toro, sierra de luquillo																				ICBN			58437							University of British Columbia					dried		4339	W.C. Steere				Campylopus praealtus				praealtus						species								1939 Oct 12	?n		?w					
1019877510									Daltonia longifolia (UBC B61144)																	68698									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=329680&ass_num=B61144				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B61144		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1937-09-08											Daltonia										on tree, dry and exposed														longifolia	University of British Columbia				Plantae								guilarte trail																				ICBN			68698							University of British Columbia					dried		456	F.M. Pagan				Daltonia longifolia				longifolia						species							about 1097 m	1937 Sep 08	?n		?w					
1019869774									Campylopodium pusillum (UBC B46513)																	57613									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=318595&ass_num=B46513				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B46513		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1940-03-19											Campylopodium										on clay														pusillum	University of British Columbia				Plantae								hills e. of matuillas reservoir, cordillera central, n. of villalba																				ICBN			57613							University of British Columbia					dried		6831	W.C. Steere				Campylopodium pusillum (Sch.) R.S. Williams	(Sch.) R.S. Williams			pusillum						species								1940 Mar 19	?n		?w					
1019869937									Campylopus cygneus (UBC B46832)																	57803									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=318785&ass_num=B46832				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B46832		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1940-05-11											Campylopus										on wet cliff										W.C. Steere				cygneus	University of British Columbia				Plantae								mt. britton, sierra de luguillo																				ICBN			57803							University of British Columbia					dried		7087	W.C. Steere				Campylopus cygneus				cygneus						species								1940 May 11	?n		?w					
