gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	acceptedNameUsage	acceptedNameUsageID	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	basisOfRecord	bed	behavior	catalogNumber	class	collectionCode	collectionID	continent	countryCode	county	dataGeneralizations	datasetID	datasetName	dateIdentified	day	decimalLatitude	decimalLongitude	disposition	dynamicProperties	earliestAgeOrLowestStage	earliestEonOrLowestEonothem	earliestEpochOrLowestSeries	earliestEraOrLowestErathem	earliestPeriodOrLowestSystem	endDayOfYear	establishmentMeans	eventDate	eventID	eventRemarks	eventTime	family	fieldNotes	fieldNumber	footprintSRS	footprintSpatialFit	footprintWKT	formation	genus	geologicalContextID	georeferencedDate	georeferenceProtocol	georeferenceRemarks	georeferenceSources	georeferenceVerificationStatus	georeferencedBy	group	habitat	higherClassification	higherGeography	higherGeographyID	highestBiostratigraphicZone	identificationID	identificationQualifier	identificationReferences	identificationRemarks	identificationVerificationStatus	identifiedBy	individualCount	individualID	informationWithheld	infraspecificEpithet	institutionCode	institutionID	island	islandGroup	kingdom	latestAgeOrHighestStage	latestEonOrHighestEonothem	latestEpochOrHighestSeries	latestEraOrHighestErathem	latestPeriodOrHighestSystem	lifeStage	lithostratigraphicTerms	locality	locationAccordingTo	locationID	locationRemarks	lowestBiostratigraphicZone	materialSampleID	maximumDistanceAboveSurfaceInMeters	member	minimumDistanceAboveSurfaceInMeters	month	municipality	nameAccordingTo	nameAccordingToID	namePublishedIn	namePublishedInID	namePublishedInYear	nomenclaturalCode	nomenclaturalStatus	occurrenceDetails	occurrenceID	occurrenceRemarks	occurrenceStatus	order	originalNameUsage	originalNameUsageID	otherCatalogNumbers	ownerInstitutionCode	parentNameUsage	parentNameUsageID	phylum	pointRadiusSpatialFit	preparations	previousIdentifications	recordNumber	recordedBy	reproductiveCondition	samplingEffort	samplingProtocol	scientificName	scientificNameID	sex	specificEpithet	startDayOfYear	stateProvince	subgenus	taxonConceptID	taxonID	taxonRank	taxonRemarks	taxonomicStatus	typeStatus	verbatimCoordinateSystem	verbatimDepth	verbatimElevation	verbatimEventDate	verbatimLocality	verbatimSRS	verbatimTaxonRank	vernacularName	waterBody	year	datasetKey	publishingCountry	lastInterpreted	coordinateAccuracy	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled
1019857456									Leucoloma serrulatum (UBC B26134)																	37729									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298711&ass_num=B26134				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26134	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		4												1981-03-04T00:00Z				Dicranaceae							Leucoloma									cloud forest and bare,exposed rock peaks; on branch over stream															University of British Columbia				Plantae								caribbean nat.forest;luquillo division,el yunque recreation area,trail from mt.britton to summit of el yunque									3							ICBN			37729			Dicranales				University of British Columbia			Bryophyta		dried		4059	William R. Buck				Leucoloma serrulatum Bridel, 1827			serrulatum						SPECIES						941m - 1065m	1981 Mar 04						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								COORDINATE_INVALID		false	false	5282207	6	35	327	1335	4635	2673557		5282207	Leucoloma serrulatum	Leucoloma		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857464									Syrrhopodon rigidus (UBC B26130)																	37725									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298707&ass_num=B26130				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26130	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		25												1981-02-25T00:00Z				Calymperaceae							Syrrhopodon									moist forest below,mossy elfin forest near summit															University of British Columbia				Plantae								caribbean national forest,luquillo division, along trail from hwy 186 to top of el toro,trail begins 5.4mi s of el verde biol.station									2							ICBN			37725			Pottiales				University of British Columbia			Bryophyta		dried		14381	William D. Reese				Syrrhopodon rigidus W. J. Hooker & Greville, 1825			rigidus						SPECIES						to 1074m	1981 Feb 25						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								COORDINATE_INVALID		false	false	2670379	6	35	327	621	4670	2670288		2670379	Syrrhopodon rigidus	Syrrhopodon		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857457									Meteoriopsis remotifolia (UBC B26131)																	37726									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298708&ass_num=B26131				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26131	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		25												1981-02-25T00:00Z				Meteoriaceae							Meteoriopsis									moist forest below,mossy elfin forest near summit															University of British Columbia				Plantae								caribbean national forest,luquillo division, along trail from hwy 186 to top of el toro,trail begins 5.4mi s of el verde biol.station									2							ICBN			37726			Leucodontales				University of British Columbia			Bryophyta		dried		14378	William D. Reese				Meteoriopsis M. Fleischer ex V.F. Brotherus in Engler & Prantl, 1906									GENUS						to 1074m	1981 Feb 25						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								TAXON_MATCH_HIGHERRANK;COORDINATE_INVALID		false	false	2677836	6	35	327	1340	4663	2677836				Meteoriopsis		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857474									Philonotis uncinata (UBC B26145)																	37740									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298722&ass_num=B26145				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26145	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		1												1981-03-01T00:00Z				Bartramiaceae							Philonotis																								University of British Columbia				Plantae								cordillera central, along hwy 105, 4.7 mi wnw of intersection with hwys 128 & 365, 6.5 mi e of maricao									3							ICBN			37740			Bryales				University of British Columbia			Bryophyta		dried		14597	William D. Reese				Philonotis uncinata Bridel, 1827			uncinata						SPECIES							1981 Mar 01						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								COORDINATE_INVALID		false	false	2676140	6	35	327	1333	8737	2676069		2676140	Philonotis uncinata	Philonotis		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857452									Leucoloma schwaneckeanum (UBC B26126)																	37721									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298703&ass_num=B26126				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26126	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection																		Dicranaceae							Leucoloma									rainforest															University of British Columbia				Plantae								caribbean national forest,luquillo division,elverde, vicinity of el verde biological station																ICBN			37721			Dicranales				University of British Columbia			Bryophyta		dried		3479	William R. Buck				Leucoloma schwaneckeanum Brotherus, 1901			schwaneckeanum						SPECIES							1981 Feb 23 24							4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								COORDINATE_INVALID		false	false	5282245	6	35	327	1335	4635	2673557		5282245	Leucoloma schwaneckeanum	Leucoloma		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857473									Hemiragis aurea (UBC B26137)																	37732									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298714&ass_num=B26137				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26137	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		5												1981-03-05T00:00Z				Hookeriaceae							Hemiragis									roadside and cloud forest															University of British Columbia				Plantae								caribbean national forest,luquillo division,summit and upper slopes of pico de este									3							ICBN			37732			Hookeriales				University of British Columbia			Bryophyta		dried		4130	William R. Buck				Hemiragis aurea Renauld & Cardot, 1894			aurea						SPECIES						1051m	1981 Mar 05						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								COORDINATE_INVALID		false	false	2669649	6	35	327	1339	8750	2669648		2669649	Hemiragis aurea	Hemiragis		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857460									Leucobryum giganteum (UBC B26146)																	37741									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298723&ass_num=B26146				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26146	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		1												1981-03-01T00:00Z				Dicranaceae							Leucobryum									moist serpentine outcrop															University of British Columbia				Plantae								cordillera central,reserva forestal maricao,trail leading from hwy 120 at km 14 to river below									3							ICBN			37741			Dicranales				University of British Columbia			Bryophyta		dried		3872	William R. Buck				Leucobryum giganteum C. Müller, 1848			giganteum						SPECIES							1981 Mar 01						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								COORDINATE_INVALID		false	false	2675649	6	35	327	1335	4635	2675642		2675649	Leucobryum giganteum	Leucobryum		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857470									Rhamphidium dicranoides (UBC B26148)																	37743									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298725&ass_num=B26148				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26148	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		1												1981-03-01T00:00Z				Ditrichaceae							Rhamphidium									moist serpentine outcrop															University of British Columbia				Plantae								cordillera central, reserva forestal maricao,trail leading from hwy 120 at km 14 to river below									3							ICBN			37743			Dicranales				University of British Columbia			Bryophyta		dried		3885	William R. Buck				Rhamphidium dicranoides Paris, 1905			dicranoides						SPECIES							1981 Mar 01						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								COORDINATE_INVALID		false	false	5282417	6	35	327	1335	8743	2675925		5282417	Rhamphidium dicranoides	Rhamphidium		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857478									Philonotis elongata (UBC B26140)																	37735									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298717&ass_num=B26140				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26140	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		6												1981-03-06T00:00Z				Bartramiaceae							Philonotis									moist forest along stream															University of British Columbia				Plantae								caribbean national forest,luquillo division, along hwy 988, 0.7 mi se of intersection with hwy 191									3							ICBN			37735			Bryales				University of British Columbia			Bryophyta		dried		4167	William R. Buck				Philonotis elongata H. Crum & Steere, 1956			elongata						SPECIES						150-200m	1981 Mar 06						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								COORDINATE_INVALID		false	false	2676075	6	35	327	1333	8737	2676069		2676075	Philonotis elongata	Philonotis		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857482									Campylopus praealtus (UBC B26135)																	37730									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298712&ass_num=B26135				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26135		UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		4												1981-03-04T00:00Z																				cloud forest and bare,exposed rock peaks; on yunque rock															University of British Columbia				Plantae								caribbean nat.forest;luquillo division,el yunque recreation area,trail from mt.britton to summit of el yunque									3							ICBN			37730							University of British Columbia					dried		4053	William R. Buck				Plantae									KINGDOM						941m - 1065m	1981 Mar 04						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								TAXON_MATCH_HIGHERRANK;COORDINATE_INVALID		false	false	6	6									Plantae		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857481									Porotrichum insularum (UBC B26136)																	37731									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298713&ass_num=B26136				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26136	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		4												1981-03-04T00:00Z				Neckeraceae							Porotrichum									moist forest with cloud forest at summit															University of British Columbia				Plantae								caribbean nat.forest,luquillo division,el yunque recreation area,trail from hwy 930(britton loop rd)to summit of mt.britton									3							ICBN			37731			Leucodontales				University of British Columbia			Bryophyta		dried		14712	William D. Reese				Porotrichum (Brid.) Hampe									GENUS						to 941m	1981 Mar 04						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								TAXON_MATCH_HIGHERRANK;COORDINATE_INVALID		false	false	2673386	6	35	327	1340	4665	2673386				Porotrichum		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857471									Pilotrichella hexasticha (UBC B26142)																	37737									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298719&ass_num=B26142				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26142	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		27												1981-02-27T00:00Z				Meteoriaceae							Pilotrichella									roadside and adjacent cloud forest; on soil by hwy.															University of British Columbia				Plantae								cordillera central,caribbean national forest,toro negro division, along hwy 143,3.5 mi e of hwy 139									2							ICBN			37737			Leucodontales				University of British Columbia			Bryophyta		dried		3719	Willaim R. Buck				Pilotrichella (Müller Hal.) P.G. Lorentz, 1864									GENUS							1981 Feb 27						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								TAXON_MATCH_HIGHERRANK;COORDINATE_INVALID		false	false	2673578	6	35	327	1340	4663	2673578				Pilotrichella		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857486									Crossomitrium sintenisi (UBC B26150)																	37745									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298727&ass_num=B26150				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26150	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		26												1981-02-26T00:00Z				Daltoniaceae							Crossomitrium									roadside banks and ravine with small,rocky stream															University of British Columbia				Plantae								along hwy 140 ca.4 mi.ssw of florida,just s.of junction with rio yunes									2							ICBN			37745			Hookeriales				University of British Columbia			Bryophyta		dried		14425	William D. Reese				Crossomitrium sintenisii C. Müller, 1898			sintenisii						SPECIES							1981 Feb 26						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								TAXON_MATCH_FUZZY;COORDINATE_INVALID		false	false	2669436	6	35	327	1339	4649	2669435		2669436	Crossomitrium sintenisii	Crossomitrium		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857485									Pilotrichella flexilis (UBC B26147)																	37742									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298724&ass_num=B26147				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26147	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		1												1981-03-01T00:00Z				Meteoriaceae							Pilotrichella									moist serpentine outcrop															University of British Columbia				Plantae								cordillera central, reserva forestal maricao,trail leading from hwy 120 at km 14 to river below									3							ICBN			37742			Leucodontales				University of British Columbia			Bryophyta		dried		3879	William R. Buck				Pilotrichella flexilis Ångström, 1876			flexilis						SPECIES							1981 Mar 01						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								COORDINATE_INVALID		false	false	2677818	6	35	327	1340	4663	2673578		2677818	Pilotrichella flexilis	Pilotrichella		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857489									Acroporium pungens (UBC B26128)																	37723									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298705&ass_num=B26128				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26128	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		24												1981-02-24T00:00Z				Sematophyllaceae							Acroporium									tropical rainforest															University of British Columbia				Plantae								caribbean national forest,luquillo division,along trail up mt.britton									2							ICBN			37723			Hypnales				University of British Columbia			Bryophyta		dried		3504	William R. Buck				Acroporium pungens Brotherus, 1925			pungens						SPECIES						941 m	1981 Feb 24						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								COORDINATE_INVALID		false	false	2680969	6	35	327	617	4656	2673430		2680969	Acroporium pungens	Acroporium		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857496									Entodon macropodus (UBC B26143)																	37738									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298720&ass_num=B26143				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26143	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		27												1981-02-27T00:00Z				Entodontaceae							Entodon									roadside and adjacent cloud forest															University of British Columbia				Plantae								cordillera central, caribbean national forest,toro negro division,along hwy 143, 3.5 mi e of hwy 139									2							ICBN			37738			Hypnales				University of British Columbia			Bryophyta		dried		3750	William R. Buck				Entodon macropodus C. Müller, 1845			macropodus						SPECIES							1981 Feb 27						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								COORDINATE_INVALID		false	false	5283867	6	35	327	617	9688	2672890		5283867	Entodon macropodus	Entodon		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857505									Leucoloma serrulatum (UBC B26141)																	37736									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298718&ass_num=B26141				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26141	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		6												1981-03-06T00:00Z				Dicranaceae							Leucoloma									moist forest															University of British Columbia				Plantae								caribbean national forest,luquillo division,trail from hwy 988 (2.2 mi se of intersection of hwy 191) to rio mameyes									3							ICBN			37736			Dicranales				University of British Columbia			Bryophyta		dried		4184	William R. Buck				Leucoloma serrulatum Bridel, 1827			serrulatum						SPECIES						100-150m	1981 Mar 06						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								COORDINATE_INVALID		false	false	5282207	6	35	327	1335	4635	2673557		5282207	Leucoloma serrulatum	Leucoloma		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857696									Bazzania breuteliana (UBC B26477)																	37968									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298950&ass_num=B26477				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26477	Jungermanniopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		5												1981-03-05T00:00Z				Lepidoziaceae							Bazzania									roadside and cloud forest															University of British Columbia				Plantae								caribbean national forest, luquillo division, summit and upper slopes of pico de este									3							ICBN			37968			Jungermanniales				University of British Columbia			Marchantiophyta		dried		4126	Willaim R. Buck				Bazzania S.Gray									GENUS						1051m	1981 Mar 05						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								TAXON_MATCH_HIGHERRANK;COORDINATE_INVALID		false	false	2689059	6	9	126	381	2280	2689059				Bazzania		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857675									Meteoriopsis patula (UBC B26476)																	37967									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298949&ass_num=B26476				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26476	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		5												1981-03-05T00:00Z				Meteoriaceae							Zelometeorium									roadside and cloud forest															University of British Columbia				Plantae								caribbean national forest, luquillo division, summit and upper slopes of pico de este									3							ICBN			37967			Leucodontales				University of British Columbia			Bryophyta		dried		4127	Willaim R. Buck				Meteoriopsis patula (Hedw.) Broth			patula						SPECIES						1051m	1981 Mar 05						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								COORDINATE_INVALID		false	false	4280112	6	35	327	1340	4663	2677916		2677917	Zelometeorium patulum	Meteoriopsis		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857480									Leucoloma schwaneckeanum (UBC B26133)																	37728									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298710&ass_num=B26133				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26133	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection	2008-01-01T00:00Z	4												1981-03-04T00:00Z				Dicranaceae							Leucoloma									moist forest with cloud forest at summit; on liana										C. La Farge					University of British Columbia				Plantae								caribbean national forest,luquillo division,el yunque recreation area,trail from hwy 930(britton loop rd)to summit of mt.britton									3							ICBN			37728			Dicranales				University of British Columbia			Bryophyta		dried	Leucoloma serrulatum	4001	William R. Buck				Leucoloma schwaneckeanum Brotherus, 1901			schwaneckeanum						SPECIES						941 m	1981 Mar 04						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								COORDINATE_INVALID		false	false	5282245	6	35	327	1335	4635	2673557		5282245	Leucoloma schwaneckeanum	Leucoloma		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
1019857493									Callicostella depressum (UBC B26149)																	37744									en				2014-05-15T00:00Z			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=298726&ass_num=B26149				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject								PRESERVED_SPECIMEN			B26149	Bryopsida	UBC	urn:lsid:biocol.org:col:15106		PR			http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection		3												1981-03-03T00:00Z				Hookeriaceae							Callicostella									moist forest along stream															University of British Columbia				Plantae								sierra de cayey,reserva forestal carite,along hwy 184 at km 17.8,vicinity of area recreativa charco azul									3							ICBN			37744			Hookeriales				University of British Columbia			Bryophyta		dried		3976	William R. Buck				Callicostella depressa Jaeger, 1877			depressa						SPECIES							1981 Mar 03						1981	4edd9396-59df-4b01-9e29-dc21a59f9963	CA	2014-09-17T21:14Z								TAXON_MATCH_FUZZY;COORDINATE_INVALID		false	false	2669722	6	35	327	1339	8750	2669708		2669722	Callicostella depressa	Callicostella		DWC_ARCHIVE	2014-09-17T21:13Z	2014-09-17T21:13Z
